INVENTORY_ITEM_ID,n,n_test,mean_MAE,mean_RMSE,mean_MAPE,mean_WAPE,mean_R2,last_MAE,last_RMSE,last_MAPE,last_WAPE,last_R2,roll7_MAE,roll7_RMSE,roll7_MAPE,roll7_WAPE,roll7_R2
307205,28,6,0.09090909090909083,0.09090909090909083,9.090909090909083,9.090909090909083,,0.0,0.0,0.0,0.0,,0.1428571428571428,0.1428571428571428,14.28571428571428,14.28571428571428,
348620,365,73,23.234424845186716,25.10216902115279,91.41683757809864,73.4248057878195,-5.658041953015636,9.027397260273972,11.780527234288295,26.44672148993155,28.52813852813853,-0.4664034833782107,7.945205479452055,9.7348406914377,28.762846819758703,25.108225108225106,-0.0013403709417096898
359391,26,6,0.050000000000000044,0.050000000000000044,5.000000000000004,5.000000000000004,,0.0,0.0,0.0,0.0,,0.1428571428571428,0.1428571428571428,14.28571428571428,14.28571428571428,
384521,365,73,32.598939763557894,37.378234315496925,58.00959577565862,43.69670588945513,-1.2361725339781566,35.205479452054796,42.68649653346325,41.78346187556733,47.19059860448036,-1.916411272350257,21.939334637964777,26.19219409653797,36.441516382984304,29.408215728450767,-0.09802317210761857
409691,28,6,0.3181818181818181,0.3181818181818181,31.818181818181813,31.818181818181813,,0.0,0.0,0.0,0.0,,0.2857142857142858,0.2857142857142858,28.57142857142858,28.57142857142858,
410423,27,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
423616,365,73,148.44520547945208,149.77775131470955,204.5858703679806,188.1990274400834,-55.450966769953745,33.87671232876713,39.306836520639436,39.705047807477406,42.94894060437652,-2.8878809399911787,16.07827788649707,22.440914249947514,18.46459564824088,20.384061926264085,-0.2672370575166936
447169,365,73,20.441921561268533,48.03895140344138,43.72992367315301,47.02994875425789,-0.018370236773265436,25.71232876712329,47.819151319076255,70.49726191316077,59.15537346359911,-0.00907254074366648,42.794520547945204,54.99315025839551,139.50758968196476,98.45572013867003,-0.3345530969823889
451036,167,34,0.6331269349845201,0.6811819670594339,51.10570544007078,45.8006718924972,-0.12451626062365917,0.7941176470588235,0.8911327886790068,73.52941176470588,57.446808510638306,-0.9245283018867925,0.4411764705882352,0.6855567045825454,24.36974789915966,31.914893617021274,-0.13900654601463258
471934,365,73,7.234847063238881,10.530195437429438,27.671480733806604,27.6225855447928,-0.0461776588813505,11.547945205479452,15.206793723282557,38.02199229802594,44.08995815899582,-1.1817645850742884,12.66536203522505,16.17647988709538,42.21613743680852,48.35624626419606,-1.4688836428584433
519105,365,73,9.28025896040533,11.521600541557554,28.739155867385453,31.716240829100613,-1.0188418225819333,20.26027397260274,21.82276051997842,66.53841717983603,69.24157303370787,-6.242625654958276,9.052837573385517,11.273408535380563,28.141745101551464,30.939004815409305,-0.9328010653125993
520851,26,6,0.5,0.5,50.0,50.0,,0.0,0.0,0.0,0.0,,0.2857142857142858,0.2857142857142858,28.57142857142858,28.57142857142858,
524009,365,73,8.813614186526554,10.032598981103124,75.4065852952166,52.2235256182174,-0.5032399401932648,22.36986301369863,23.588074535111435,187.952590794833,132.54870129870127,-7.309719855611856,13.311154598825832,14.273184328881118,114.73652316407963,78.87291280148423,-2.0425880051137097
529640,365,73,5.9004034528054055,6.892692267843756,50.99811463616933,37.48733264184461,-0.8848200061046427,4.3561643835616435,5.176342390911289,35.04701368624697,27.676240208877285,-0.06301182216134116,3.9941291585127208,5.055935376095849,29.11463012595592,25.376103443988562,-0.014133508440450582
630947,365,73,165.6936573465941,195.83649428036838,182.5666180803205,68.29448922308944,-0.9908160288075978,118.94520547945206,153.1003341889466,75.33637774453709,49.02602902151205,-0.21673542850682703,131.92759295499022,141.81365570285413,121.85327330507117,54.3770215443187,-0.04395068003465008
639784,365,73,43.59232501407393,56.40412955061153,40.83959294730557,43.39023351550855,-1.0539456981527615,53.10958904109589,64.78933194783363,49.1721380536899,52.86337605672211,-1.7100303745892425,45.835616438356155,58.31923175799871,42.78547718852924,45.623125170439046,-1.1957896997118609
645642,29,6,0.08695652173913038,0.08695652173913038,8.695652173913038,8.695652173913038,,0.0,0.0,0.0,0.0,,0.2857142857142858,0.2857142857142858,28.57142857142858,28.57142857142858,
652172,365,73,5.7667010696190655,6.549486299131466,96.99228301626184,59.711940153502375,-1.5082466039764748,3.8767123287671232,4.75279297843809,66.29009588316599,40.14184397163121,-0.320850158005618,3.172211350293542,4.182882433381994,51.03819284203767,32.84701114488349,-0.02307406020694791
